chrom.marker,chr,marker,intercept,mixture_prop,geno1_pval,geno2_pval,t-value,likelihood-diff,num_ind
ScyDAA6.2188.HRSCAF.2635.6708630,23.0,6708630.0,2.2099999999999993e-106,0.562683578,0.031873545,0.062132463,-1.881811665,2.846169995,149
ScyDAA6.2188.HRSCAF.2635.6728641,23.0,6728641.0,2.2099999999999993e-106,0.562683578,0.031873545,0.062132463,-1.881811665,2.846169995,149
ScyDAA6.2188.HRSCAF.2635.6749658,23.0,6749658.0,2.2099999999999993e-106,0.562683578,0.031873545,0.062132463,-1.881811665,2.846169995,149
ScyDAA6.2188.HRSCAF.2635.6772638,23.0,6772638.0,1.4699999999999996e-105,0.562776875,0.031943274,0.061765846,-1.884626039,2.8444133430000003,148
ScyDAA6.2188.HRSCAF.2635.6796044,23.0,6796044.0,1.0999999999999996e-105,0.540913323,0.0335894,0.065430634,-1.858377546,2.794074062,148
ScyDAA6.2188.HRSCAF.2635.6816090,23.0,6816090.0,1.0999999999999996e-105,0.540913323,0.0335894,0.065430634,-1.858377546,2.794074062,148
ScyDAA6.2188.HRSCAF.2635.6836105,23.0,6836105.0,1.0999999999999996e-105,0.540913323,0.0335894,0.065430634,-1.858377546,2.794074062,148
ScyDAA6.2188.HRSCAF.2635.6856275,23.0,6856275.0,1.0999999999999996e-105,0.540913323,0.0335894,0.065430634,-1.858377546,2.794074062,148
ScyDAA6.2188.HRSCAF.2635.6878901,23.0,6878901.0,1.7199999999999997e-106,0.541450396,0.034289714,0.065842387,-1.855379568,2.773082894,149
ScyDAA6.2188.HRSCAF.2635.6898995,23.0,6898995.0,1.7199999999999997e-106,0.541450396,0.034289714,0.065842387,-1.855379568,2.773082894,149
ScyDAA6.2188.HRSCAF.2635.6919194,23.0,6919194.0,2.1599999999999998e-105,0.557268193,0.032943843,0.062888584,-1.8764492780000002,2.814438505,148
ScyDAA6.2188.HRSCAF.2635.6939945,23.0,6939945.0,2.309999999999999e-106,0.563174187,0.032642144,0.062216359000000006,-1.881199525,2.822310276,149
ScyDAA6.2188.HRSCAF.2635.6960228,23.0,6960228.0,2.309999999999999e-106,0.563174187,0.032642144,0.062216359000000006,-1.881199525,2.822310276,149
ScyDAA6.2188.HRSCAF.2635.6980293,23.0,6980293.0,2.309999999999999e-106,0.563174187,0.032642144,0.062216359000000006,-1.881199525,2.822310276,149
ScyDAA6.2188.HRSCAF.2635.7000329,23.0,7000329.0,2.309999999999999e-106,0.563174187,0.032642144,0.062216359000000006,-1.881199525,2.822310276,149
ScyDAA6.2188.HRSCAF.2635.7022845,23.0,7022845.0,2.309999999999999e-106,0.563174187,0.032642144,0.062216359000000006,-1.881199525,2.822310276,149
ScyDAA6.2188.HRSCAF.2635.7046279,23.0,7046279.0,2.309999999999999e-106,0.563174187,0.032642144,0.062216359000000006,-1.881199525,2.822310276,149
ScyDAA6.2188.HRSCAF.2635.7067366,23.0,7067366.0,2.309999999999999e-106,0.563174187,0.032642144,0.062216359000000006,-1.881199525,2.822310276,149
ScyDAA6.2188.HRSCAF.2635.7087808,23.0,7087808.0,2.309999999999999e-106,0.563174187,0.032642144,0.062216359000000006,-1.881199525,2.822310276,149
ScyDAA6.2188.HRSCAF.2635.7107841,23.0,7107841.0,1.4899999999999997e-105,0.588570476,0.04203421,0.075843386,-1.789958581,2.549897362,148
ScyDAA6.2188.HRSCAF.2635.7128181,23.0,7128181.0,1.0799999999999998e-104,0.684314737,0.040769942999999996,0.093549547,-1.689745131,2.516121548,147
ScyDAA6.2188.HRSCAF.2635.7148302,23.0,7148302.0,1.0799999999999998e-104,0.684314737,0.040769942999999996,0.093549547,-1.689745131,2.516121548,147
ScyDAA6.2188.HRSCAF.2635.7168672,23.0,7168672.0,1.0799999999999998e-104,0.684314737,0.040769942999999996,0.093549547,-1.689745131,2.516121548,147
ScyDAA6.2188.HRSCAF.2635.7189469,23.0,7189469.0,5.1499999999999994e-104,0.829608641,0.09409668199999999,0.172465521,-1.372241471,1.678847224,145
ScyDAA6.2188.HRSCAF.2635.7209656,23.0,7209656.0,3.459999999999999e-103,0.8405589729999999,0.107136408,0.182792178,-1.339763777,1.560104161,144
ScyDAA6.2188.HRSCAF.2635.7229702,23.0,7229702.0,3.459999999999999e-103,0.8405589729999999,0.107136408,0.182792178,-1.339763777,1.560104161,144
ScyDAA6.2188.HRSCAF.2635.7249741,23.0,7249741.0,3.459999999999999e-103,0.8405589729999999,0.107136408,0.182792178,-1.339763777,1.560104161,144
ScyDAA6.2188.HRSCAF.2635.7275456,23.0,7275456.0,4.739999999999999e-103,0.8263317370000001,0.107439299,0.216208948,-1.2430629659999999,1.529963814,144
ScyDAA6.2188.HRSCAF.2635.7295475,23.0,7295475.0,1.5399999999999998e-103,0.709528487,0.212574839,0.302405579,-1.035562368,0.932353254,146
ScyDAA6.2188.HRSCAF.2635.7315625,23.0,7315625.0,1.899999999999999e-104,0.721365017,0.210726594,0.305434857,-1.02903435,0.9353222640000001,147
ScyDAA6.2188.HRSCAF.2635.7336746,23.0,7336746.0,1.899999999999999e-104,0.721365017,0.210726594,0.305434857,-1.02903435,0.9353222640000001,147
ScyDAA6.2188.HRSCAF.2635.7359157,23.0,7359157.0,1.899999999999999e-104,0.721365017,0.210726594,0.305434857,-1.02903435,0.9353222640000001,147
ScyDAA6.2188.HRSCAF.2635.7380704,23.0,7380704.0,1.8699999999999995e-103,0.716867673,0.23017679800000002,0.319667479,-0.999118497,0.8634294379999999,146
ScyDAA6.2188.HRSCAF.2635.7400911,23.0,7400911.0,1.8699999999999995e-103,0.716867673,0.23017679800000002,0.319667479,-0.999118497,0.8634294379999999,146
ScyDAA6.2188.HRSCAF.2635.7421114,23.0,7421114.0,1.8699999999999995e-103,0.716867673,0.23017679800000002,0.319667479,-0.999118497,0.8634294379999999,146
ScyDAA6.2188.HRSCAF.2635.7441962,23.0,7441962.0,1.8699999999999995e-103,0.716867673,0.23017679800000002,0.319667479,-0.999118497,0.8634294379999999,146
ScyDAA6.2188.HRSCAF.2635.7462171,23.0,7462171.0,3.919999999999999e-103,0.650851427,0.33999123700000006,0.39828589600000003,-0.847614297,0.562809466,145
ScyDAA6.2188.HRSCAF.2635.7483613,23.0,7483613.0,8.329999999999998e-104,0.6275764429999999,0.24353134399999998,0.30504450899999996,-1.029902398,0.8405389329999999,146
ScyDAA6.2188.HRSCAF.2635.7503904,23.0,7503904.0,8.329999999999998e-104,0.6275764429999999,0.24353134399999998,0.30504450899999996,-1.029902398,0.8405389329999999,146
ScyDAA6.2188.HRSCAF.2635.7524437,23.0,7524437.0,8.329999999999998e-104,0.6275764429999999,0.24353134399999998,0.30504450899999996,-1.029902398,0.8405389329999999,146
ScyDAA6.2188.HRSCAF.2635.7545406,23.0,7545406.0,8.329999999999998e-104,0.6275764429999999,0.24353134399999998,0.30504450899999996,-1.029902398,0.8405389329999999,146
ScyDAA6.2188.HRSCAF.2635.7566465,23.0,7566465.0,8.329999999999998e-104,0.6275764429999999,0.24353134399999998,0.30504450899999996,-1.029902398,0.8405389329999999,146
ScyDAA6.2188.HRSCAF.2635.7588259,23.0,7588259.0,8.329999999999998e-104,0.6275764429999999,0.24353134399999998,0.30504450899999996,-1.029902398,0.8405389329999999,146
ScyDAA6.2188.HRSCAF.2635.7609858,23.0,7609858.0,8.329999999999998e-104,0.6275764429999999,0.24353134399999998,0.30504450899999996,-1.029902398,0.8405389329999999,146
ScyDAA6.2188.HRSCAF.2635.7631186,23.0,7631186.0,8.329999999999998e-104,0.6275764429999999,0.24353134399999998,0.30504450899999996,-1.029902398,0.8405389329999999,146
ScyDAA6.2188.HRSCAF.2635.7651764,23.0,7651764.0,8.329999999999998e-104,0.6275764429999999,0.24353134399999998,0.30504450899999996,-1.029902398,0.8405389329999999,146
ScyDAA6.2188.HRSCAF.2635.7676400,23.0,7676400.0,4.4099999999999995e-104,0.596491,0.14243234,0.217708437,-1.2388875879999999,1.304591908,146
ScyDAA6.2188.HRSCAF.2635.7696431,23.0,7696431.0,4.4099999999999995e-104,0.596491,0.14243234,0.217708437,-1.2388875879999999,1.304591908,146
ScyDAA6.2188.HRSCAF.2635.7716437,23.0,7716437.0,4.4099999999999995e-104,0.596491,0.14243234,0.217708437,-1.2388875879999999,1.304591908,146
ScyDAA6.2188.HRSCAF.2635.7736946,23.0,7736946.0,4.4099999999999995e-104,0.596491,0.14243234,0.217708437,-1.2388875879999999,1.304591908,146
ScyDAA6.2188.HRSCAF.2635.7756948,23.0,7756948.0,6.3899999999999985e-105,0.619185964,0.150462588,0.22773121100000002,-1.212128562,1.252016268,147
ScyDAA6.2188.HRSCAF.2635.7777223,23.0,7777223.0,6.3899999999999985e-105,0.619185964,0.150462588,0.22773121100000002,-1.212128562,1.252016268,147
ScyDAA6.2188.HRSCAF.2635.7798080,23.0,7798080.0,2.6899999999999993e-104,0.642440428,0.149324743,0.195939203,-1.30015754,1.307330582,146
ScyDAA6.2188.HRSCAF.2635.7818784,23.0,7818784.0,4.939999999999999e-105,0.586041469,0.161434179,0.19246570899999998,-1.310336334,1.2629022970000001,147
ScyDAA6.2188.HRSCAF.2635.7839130,23.0,7839130.0,4.939999999999999e-105,0.586041469,0.161434179,0.19246570899999998,-1.310336334,1.2629022970000001,147
ScyDAA6.2188.HRSCAF.2635.7859341,23.0,7859341.0,4.939999999999999e-105,0.586041469,0.161434179,0.19246570899999998,-1.310336334,1.2629022970000001,147
ScyDAA6.2188.HRSCAF.2635.7880826,23.0,7880826.0,4.939999999999999e-105,0.586041469,0.161434179,0.19246570899999998,-1.310336334,1.2629022970000001,147
ScyDAA6.2188.HRSCAF.2635.7901882,23.0,7901882.0,3.719999999999999e-104,0.5314782370000001,0.156273388,0.190550747,-1.316094394,1.288325193,146
ScyDAA6.2188.HRSCAF.2635.7922377,23.0,7922377.0,2.7699999999999994e-104,0.60303005,0.12237004300000001,0.155289986,-1.429727089,1.532900914,146
ScyDAA6.2188.HRSCAF.2635.7942684,23.0,7942684.0,2.7699999999999994e-104,0.60303005,0.12237004300000001,0.155289986,-1.429727089,1.532900914,146
ScyDAA6.2188.HRSCAF.2635.7963212,23.0,7963212.0,2.7699999999999994e-104,0.60303005,0.12237004300000001,0.155289986,-1.429727089,1.532900914,146
ScyDAA6.2188.HRSCAF.2635.7984602,23.0,7984602.0,1.9199999999999996e-103,0.666529691,0.114699255,0.160227124,-1.412774445,1.5661941780000002,145
ScyDAA6.2188.HRSCAF.2635.8004756,23.0,8004756.0,3.829999999999999e-104,0.632266024,0.11431891300000001,0.183221279,-1.338320485,1.5203557019999998,146
ScyDAA6.2188.HRSCAF.2635.8025099,23.0,8025099.0,3.829999999999999e-104,0.632266024,0.11431891300000001,0.183221279,-1.338320485,1.5203557019999998,146
ScyDAA6.2188.HRSCAF.2635.8045250,23.0,8045250.0,2.2499999999999995e-103,0.724898064,0.113878832,0.152682031,-1.4389574319999998,1.589545006,145
ScyDAA6.2188.HRSCAF.2635.8066307,23.0,8066307.0,2.2499999999999995e-103,0.724898064,0.113878832,0.152682031,-1.4389574319999998,1.589545006,145
ScyDAA6.2188.HRSCAF.2635.8088435,23.0,8088435.0,2.2499999999999995e-103,0.724898064,0.113878832,0.152682031,-1.4389574319999998,1.589545006,145
ScyDAA6.2188.HRSCAF.2635.8108917,23.0,8108917.0,2.2499999999999995e-103,0.724898064,0.113878832,0.152682031,-1.4389574319999998,1.589545006,145
ScyDAA6.2188.HRSCAF.2635.8129436,23.0,8129436.0,1.4399999999999997e-102,0.721391972,0.10628812,0.14349088,-1.472311815,1.656311664,144
ScyDAA6.2188.HRSCAF.2635.8149454,23.0,8149454.0,1.7499999999999995e-102,0.736792876,0.15719787,0.189771071,-1.3185452990000002,1.279744346,144
ScyDAA6.2188.HRSCAF.2635.8169981,23.0,8169981.0,1.0099999999999997e-101,0.644011476,0.145009164,0.188231485,-1.323235999,1.3423988409999998,143
ScyDAA6.2188.HRSCAF.2635.8190488,23.0,8190488.0,1.2199999999999996e-103,0.6745123279999999,0.075032051,0.11602098300000001,-1.5827708109999998,1.9827413230000002,145
ScyDAA6.2188.HRSCAF.2635.8210896,23.0,8210896.0,1.2199999999999996e-103,0.6745123279999999,0.075032051,0.11602098300000001,-1.5827708109999998,1.9827413230000002,145
ScyDAA6.2188.HRSCAF.2635.8231207,23.0,8231207.0,7.729999999999998e-103,0.673116755,0.07336350400000001,0.115821088,-1.5837385019999999,2.002227608,144
ScyDAA6.2188.HRSCAF.2635.8251263,23.0,8251263.0,7.729999999999998e-103,0.673116755,0.07336350400000001,0.115821088,-1.5837385019999999,2.002227608,144
ScyDAA6.2188.HRSCAF.2635.8271452,23.0,8271452.0,7.729999999999998e-103,0.673116755,0.07336350400000001,0.115821088,-1.5837385019999999,2.002227608,144
ScyDAA6.2188.HRSCAF.2635.8291759,23.0,8291759.0,7.729999999999998e-103,0.673116755,0.07336350400000001,0.115821088,-1.5837385019999999,2.002227608,144
ScyDAA6.2188.HRSCAF.2635.8312157,23.0,8312157.0,3.0599999999999996e-103,0.6036615879999999,0.07521021,0.10285113,-1.643414175,2.031416761,144
ScyDAA6.2188.HRSCAF.2635.8332911,23.0,8332911.0,3.0599999999999996e-103,0.6036615879999999,0.07521021,0.10285113,-1.643414175,2.031416761,144
ScyDAA6.2188.HRSCAF.2635.8353424,23.0,8353424.0,4.5699999999999996e-104,0.600711244,0.073736105,0.098448748,-1.664943698,2.059865003,145
ScyDAA6.2188.HRSCAF.2635.8374122,23.0,8374122.0,4.5699999999999996e-104,0.600711244,0.073736105,0.098448748,-1.664943698,2.059865003,145
ScyDAA6.2188.HRSCAF.2635.8394321,23.0,8394321.0,3.109999999999999e-103,0.604197739,0.076033141,0.106664867,-1.62526919,2.0076683440000003,144
ScyDAA6.2188.HRSCAF.2635.8414430,23.0,8414430.0,6.7399999999999985e-105,0.602424021,0.069896998,0.101722638,-1.6486882969999999,2.0900829919999997,146
ScyDAA6.2188.HRSCAF.2635.8435242,23.0,8435242.0,6.7399999999999985e-105,0.602424021,0.069896998,0.101722638,-1.6486882969999999,2.0900829919999997,146
ScyDAA6.2188.HRSCAF.2635.8455283,23.0,8455283.0,6.7399999999999985e-105,0.602424021,0.069896998,0.101722638,-1.6486882969999999,2.0900829919999997,146
ScyDAA6.2188.HRSCAF.2635.8475299,23.0,8475299.0,6.7399999999999985e-105,0.602424021,0.069896998,0.101722638,-1.6486882969999999,2.0900829919999997,146
ScyDAA6.2188.HRSCAF.2635.8497090,23.0,8497090.0,6.7399999999999985e-105,0.602424021,0.069896998,0.101722638,-1.6486882969999999,2.0900829919999997,146
ScyDAA6.2188.HRSCAF.2635.8520881,23.0,8520881.0,6.7399999999999985e-105,0.602424021,0.069896998,0.101722638,-1.6486882969999999,2.0900829919999997,146
ScyDAA6.2188.HRSCAF.2635.8541258,23.0,8541258.0,6.579999999999999e-106,0.48400498799999997,0.07966079200000001,0.09813888,-1.66629457,2.014939398,147
ScyDAA6.2188.HRSCAF.2635.8562473,23.0,8562473.0,6.579999999999999e-106,0.48400498799999997,0.07966079200000001,0.09813888,-1.66629457,2.014939398,147
ScyDAA6.2188.HRSCAF.2635.8583285,23.0,8583285.0,6.579999999999999e-106,0.48400498799999997,0.07966079200000001,0.09813888,-1.66629457,2.014939398,147
ScyDAA6.2188.HRSCAF.2635.8604300,23.0,8604300.0,7.559999999999998e-105,0.477973828,0.079977595,0.10022011300000001,-1.656049355,2.006550863,146
ScyDAA6.2188.HRSCAF.2635.8624836,23.0,8624836.0,7.559999999999998e-105,0.477973828,0.079977595,0.10022011300000001,-1.656049355,2.006550863,146
ScyDAA6.2188.HRSCAF.2635.8645036,23.0,8645036.0,7.559999999999998e-105,0.477973828,0.079977595,0.10022011300000001,-1.656049355,2.006550863,146
ScyDAA6.2188.HRSCAF.2635.8665607,23.0,8665607.0,7.559999999999998e-105,0.477973828,0.079977595,0.10022011300000001,-1.656049355,2.006550863,146
ScyDAA6.2188.HRSCAF.2635.8688266,23.0,8688266.0,6.579999999999999e-106,0.48400498799999997,0.07966079200000001,0.09813888,-1.66629457,2.014939398,147
ScyDAA6.2188.HRSCAF.2635.8708723,23.0,8708723.0,6.579999999999999e-106,0.48400498799999997,0.07966079200000001,0.09813888,-1.66629457,2.014939398,147
ScyDAA6.2188.HRSCAF.2635.8729539,23.0,8729539.0,6.579999999999999e-106,0.48400498799999997,0.07966079200000001,0.09813888,-1.66629457,2.014939398,147
ScyDAA6.2188.HRSCAF.2635.8749808,23.0,8749808.0,6.579999999999999e-106,0.48400498799999997,0.07966079200000001,0.09813888,-1.66629457,2.014939398,147
ScyDAA6.2188.HRSCAF.2635.8769830,23.0,8769830.0,6.579999999999999e-106,0.48400498799999997,0.07966079200000001,0.09813888,-1.66629457,2.014939398,147
ScyDAA6.2188.HRSCAF.2635.8790436,23.0,8790436.0,6.579999999999999e-106,0.48400498799999997,0.07966079200000001,0.09813888,-1.66629457,2.014939398,147
ScyDAA6.2188.HRSCAF.2635.8811250,23.0,8811250.0,6.579999999999999e-106,0.48400498799999997,0.07966079200000001,0.09813888,-1.66629457,2.014939398,147
ScyDAA6.2188.HRSCAF.2635.8831255,23.0,8831255.0,6.579999999999999e-106,0.48400498799999997,0.07966079200000001,0.09813888,-1.66629457,2.014939398,147
ScyDAA6.2188.HRSCAF.2635.8854220,23.0,8854220.0,6.579999999999999e-106,0.48400498799999997,0.07966079200000001,0.09813888,-1.66629457,2.014939398,147
ScyDAA6.2188.HRSCAF.2635.8877002,23.0,8877002.0,6.579999999999999e-106,0.48400498799999997,0.07966079200000001,0.09813888,-1.66629457,2.014939398,147
ScyDAA6.2188.HRSCAF.2635.8897074,23.0,8897074.0,6.579999999999999e-106,0.48400498799999997,0.07966079200000001,0.09813888,-1.66629457,2.014939398,147
ScyDAA6.2188.HRSCAF.2635.8918378,23.0,8918378.0,6.579999999999999e-106,0.48400498799999997,0.07966079200000001,0.09813888,-1.66629457,2.014939398,147
ScyDAA6.2188.HRSCAF.2635.8938492,23.0,8938492.0,6.579999999999999e-106,0.48400498799999997,0.07966079200000001,0.09813888,-1.66629457,2.014939398,147
ScyDAA6.2188.HRSCAF.2635.8962596,23.0,8962596.0,2.4199999999999993e-105,0.466162774,0.084025529,0.08412823,-1.741089955,2.069084267,146
ScyDAA6.2188.HRSCAF.2635.8983060,23.0,8983060.0,2.4199999999999993e-105,0.466162774,0.084025529,0.08412823,-1.741089955,2.069084267,146
ScyDAA6.2188.HRSCAF.2635.9012433,23.0,9012433.0,2.4199999999999993e-105,0.466162774,0.084025529,0.08412823,-1.741089955,2.069084267,146
ScyDAA6.2188.HRSCAF.2635.9033208,23.0,9033208.0,4.76e-105,0.46987576200000003,0.089387047,0.085174704,-1.735173478,2.0303787509999998,146
ScyDAA6.2188.HRSCAF.2635.9056907,23.0,9056907.0,4.76e-105,0.46987576200000003,0.089387047,0.085174704,-1.735173478,2.0303787509999998,146
ScyDAA6.2188.HRSCAF.2635.9078144,23.0,9078144.0,4.76e-105,0.46987576200000003,0.089387047,0.085174704,-1.735173478,2.0303787509999998,146
ScyDAA6.2188.HRSCAF.2635.9098270,23.0,9098270.0,4.76e-105,0.46987576200000003,0.089387047,0.085174704,-1.735173478,2.0303787509999998,146
ScyDAA6.2188.HRSCAF.2635.9118288,23.0,9118288.0,4.76e-105,0.46987576200000003,0.089387047,0.085174704,-1.735173478,2.0303787509999998,146
ScyDAA6.2188.HRSCAF.2635.9139211,23.0,9139211.0,4.76e-105,0.46987576200000003,0.089387047,0.085174704,-1.735173478,2.0303787509999998,146
ScyDAA6.2188.HRSCAF.2635.9164260,23.0,9164260.0,1.5899999999999997e-104,0.48133490100000004,0.079155549,0.08991892800000001,-1.7091813999999999,2.075306485,145
ScyDAA6.2188.HRSCAF.2635.9185639,23.0,9185639.0,6.519999999999997e-106,0.811641396,0.121181808,0.11524346,-1.5860987130000002,1.698223764,146
ScyDAA6.2188.HRSCAF.2635.9208195,23.0,9208195.0,6.519999999999997e-106,0.811641396,0.121181808,0.11524346,-1.5860987130000002,1.698223764,146
ScyDAA6.2188.HRSCAF.2635.9228843,23.0,9228843.0,6.519999999999997e-106,0.811641396,0.121181808,0.11524346,-1.5860987130000002,1.698223764,146
ScyDAA6.2188.HRSCAF.2635.9248887,23.0,9248887.0,1.0199999999999999e-106,0.804385674,0.11479005199999999,0.112752105,-1.5970832959999999,1.7369337809999998,147
ScyDAA6.2188.HRSCAF.2635.9269200,23.0,9269200.0,1.0199999999999999e-106,0.804385674,0.11479005199999999,0.112752105,-1.5970832959999999,1.7369337809999998,147
ScyDAA6.2188.HRSCAF.2635.9291535,23.0,9291535.0,1.0199999999999999e-106,0.804385674,0.11479005199999999,0.112752105,-1.5970832959999999,1.7369337809999998,147
ScyDAA6.2188.HRSCAF.2635.9312865,23.0,9312865.0,1.0199999999999999e-106,0.804385674,0.11479005199999999,0.112752105,-1.5970832959999999,1.7369337809999998,147
ScyDAA6.2188.HRSCAF.2635.9336300,23.0,9336300.0,1.0199999999999999e-106,0.804385674,0.11479005199999999,0.112752105,-1.5970832959999999,1.7369337809999998,147
ScyDAA6.2188.HRSCAF.2635.9394199,23.0,9394199.0,2.7799999999999995e-107,0.7835908340000001,0.126367515,0.106765585,-1.6244198019999998,1.7162774630000002,148
ScyDAA6.2188.HRSCAF.2635.9416972,23.0,9416972.0,1.0199999999999999e-106,0.804385674,0.11479005199999999,0.112752105,-1.5970832959999999,1.7369337809999998,147
ScyDAA6.2188.HRSCAF.2635.9437373,23.0,9437373.0,1.0199999999999999e-106,0.804385674,0.11479005199999999,0.112752105,-1.5970832959999999,1.7369337809999998,147
ScyDAA6.2188.HRSCAF.2635.9464552,23.0,9464552.0,1.0199999999999999e-106,0.804385674,0.11479005199999999,0.112752105,-1.5970832959999999,1.7369337809999998,147
ScyDAA6.2188.HRSCAF.2635.9486742,23.0,9486742.0,1.0199999999999999e-106,0.804385674,0.11479005199999999,0.112752105,-1.5970832959999999,1.7369337809999998,147
ScyDAA6.2188.HRSCAF.2635.9510478,23.0,9510478.0,1.3899999999999998e-107,0.711795319,0.11661761300000001,0.091934073,-1.698119445,1.845090495,148
ScyDAA6.2188.HRSCAF.2635.9531751,23.0,9531751.0,1.3899999999999998e-107,0.711795319,0.11661761300000001,0.091934073,-1.698119445,1.845090495,148
ScyDAA6.2188.HRSCAF.2635.9552388,23.0,9552388.0,1.3899999999999998e-107,0.711795319,0.11661761300000001,0.091934073,-1.698119445,1.845090495,148
ScyDAA6.2188.HRSCAF.2635.9575798,23.0,9575798.0,9.189999999999998e-107,0.7056416179999999,0.10998191199999999,0.09462382300000001,-1.6841735880000002,1.8585157719999998,147
ScyDAA6.2188.HRSCAF.2635.9595808,23.0,9595808.0,9.189999999999998e-107,0.7056416179999999,0.10998191199999999,0.09462382300000001,-1.6841735880000002,1.8585157719999998,147
ScyDAA6.2188.HRSCAF.2635.9616317,23.0,9616317.0,9.189999999999998e-107,0.7056416179999999,0.10998191199999999,0.09462382300000001,-1.6841735880000002,1.8585157719999998,147
ScyDAA6.2188.HRSCAF.2635.9636592,23.0,9636592.0,9.189999999999998e-107,0.7056416179999999,0.10998191199999999,0.09462382300000001,-1.6841735880000002,1.8585157719999998,147
ScyDAA6.2188.HRSCAF.2635.9657256,23.0,9657256.0,1.1499999999999997e-105,0.69562817,0.10481842400000001,0.073468941,-1.805081994,2.042718125,146
ScyDAA6.2188.HRSCAF.2635.9677822,23.0,9677822.0,1.6199999999999994e-104,0.660807507,0.130991862,0.083879692,-1.742616959,1.8624853890000002,145
ScyDAA6.2188.HRSCAF.2635.9698857,23.0,9698857.0,1.6199999999999994e-104,0.660807507,0.130991862,0.083879692,-1.742616959,1.8624853890000002,145
ScyDAA6.2188.HRSCAF.2635.9721582,23.0,9721582.0,2.2699999999999993e-104,0.7327894779999999,0.148065354,0.096511599,-1.674709166,1.7205816230000002,145
ScyDAA6.2188.HRSCAF.2635.9741589,23.0,9741589.0,1.8299999999999997e-106,0.754539217,0.15264048800000002,0.11425397,-1.5903852059999999,1.5951655390000001,147
ScyDAA6.2188.HRSCAF.2635.9762325,23.0,9762325.0,1.8299999999999997e-106,0.754539217,0.15264048800000002,0.11425397,-1.5903852059999999,1.5951655390000001,147
ScyDAA6.2188.HRSCAF.2635.9783257,23.0,9783257.0,1.8299999999999997e-106,0.754539217,0.15264048800000002,0.11425397,-1.5903852059999999,1.5951655390000001,147
ScyDAA6.2188.HRSCAF.2635.9803433,23.0,9803433.0,1.8299999999999997e-106,0.754539217,0.15264048800000002,0.11425397,-1.5903852059999999,1.5951655390000001,147
ScyDAA6.2188.HRSCAF.2635.9823859,23.0,9823859.0,1.8299999999999997e-106,0.754539217,0.15264048800000002,0.11425397,-1.5903852059999999,1.5951655390000001,147
ScyDAA6.2188.HRSCAF.2635.9844805,23.0,9844805.0,4.409999999999999e-107,0.748826175,0.16302930300000001,0.115670248,-1.584046166,1.5578761069999998,148
ScyDAA6.2188.HRSCAF.2635.9870432,23.0,9870432.0,3.3599999999999997e-105,0.77916804,0.149840796,0.123932186,-1.548907176,1.556084257,146
ScyDAA6.2188.HRSCAF.2635.9890822,23.0,9890822.0,3.3599999999999997e-105,0.77916804,0.149840796,0.123932186,-1.548907176,1.556084257,146
ScyDAA6.2188.HRSCAF.2635.9911017,23.0,9911017.0,2.7299999999999993e-106,0.765876095,0.149470302,0.12478515400000001,-1.5452856380000002,1.5507404409999999,147
ScyDAA6.2188.HRSCAF.2635.9932201,23.0,9932201.0,2.7299999999999993e-106,0.765876095,0.149470302,0.12478515400000001,-1.5452856380000002,1.5507404409999999,147
ScyDAA6.2188.HRSCAF.2635.9952807,23.0,9952807.0,2.7299999999999993e-106,0.765876095,0.149470302,0.12478515400000001,-1.5452856380000002,1.5507404409999999,147
ScyDAA6.2188.HRSCAF.2635.9974814,23.0,9974814.0,2.949999999999999e-106,0.7658512340000001,0.149927778,0.126830336,-1.536879101,1.5475900480000002,147
ScyDAA6.2188.HRSCAF.2635.9994879,23.0,9994879.0,2.1299999999999995e-105,0.773345697,0.15823410400000001,0.126591113,-1.537938801,1.5275281219999999,146
ScyDAA6.2188.HRSCAF.2635.10015793,23.0,10015793.0,4.889999999999999e-106,0.795836103,0.158328845,0.156634714,-1.42498206,1.398437775,147
ScyDAA6.2188.HRSCAF.2635.10035949,23.0,10035949.0,3.689999999999999e-105,0.79619107,0.160757235,0.158280174,-1.4193697459999999,1.3872315380000002,146
ScyDAA6.2188.HRSCAF.2635.10056512,23.0,10056512.0,1.6199999999999994e-104,0.789584772,0.157831413,0.150015754,-1.448447998,1.4287802859999998,145
ScyDAA6.2188.HRSCAF.2635.10076779,23.0,10076779.0,2.3699999999999995e-104,0.785724117,0.18369438600000002,0.14988795,-1.448979636,1.359818693,144
ScyDAA6.2188.HRSCAF.2635.10097034,23.0,10097034.0,1.9399999999999993e-104,0.7636268820000001,0.154801884,0.130506806,-1.522275707,1.51075424,144
ScyDAA6.2188.HRSCAF.2635.10118795,23.0,10118795.0,1.9399999999999993e-104,0.7636268820000001,0.154801884,0.130506806,-1.522275707,1.51075424,144
ScyDAA6.2188.HRSCAF.2635.10139814,23.0,10139814.0,1.6599999999999997e-103,0.67480958,0.23486542300000002,0.17706418699999998,-1.3577021390000001,1.147362322,143
ScyDAA6.2188.HRSCAF.2635.10160097,23.0,10160097.0,4.8599999999999995e-104,0.825035015,0.295343875,0.20919202399999998,-1.262403154,0.964631219,144
ScyDAA6.2188.HRSCAF.2635.10181927,23.0,10181927.0,2.0899999999999994e-101,0.840679627,0.24881886399999997,0.185038562,-1.333056557,1.097124175,141
ScyDAA6.2188.HRSCAF.2635.10206104,23.0,10206104.0,7.73e-101,0.534735021,0.18175328600000001,0.175858535,-1.361652616,1.254696454,141
